date,period_start,period_end,first_trade_date,last_trade_date,open,high,low,close,trading_days,is_partial,partial_reason,has_ohlc,source,history_kind
1964-08-14,1964-08-10,1964-08-16,1964-08-10,1964-08-14,81.86,82.87,81.43,82.35,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1964-08-21,1964-08-17,1964-08-23,1964-08-17,1964-08-21,82.35,82.85,81.60,82.07,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1964-08-28,1964-08-24,1964-08-30,1964-08-24,1964-08-28,82.07,82.48,80.99,81.99,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1964-09-04,1964-08-31,1964-09-06,1964-08-31,1964-09-04,81.99,83.03,81.46,82.76,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1964-09-11,1964-09-07,1964-09-13,1964-09-08,1964-09-11,82.76,83.84,82.46,83.45,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1964-09-18,1964-09-14,1964-09-20,1964-09-14,1964-09-18,83.45,84.29,82.57,83.48,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1964-09-25,1964-09-21,1964-09-27,1964-09-21,1964-09-25,83.48,84.62,83.41,84.21,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1964-10-02,1964-09-28,1964-10-04,1964-09-28,1964-10-02,84.21,84.80,83.71,84.36,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1964-10-09,1964-10-05,1964-10-11,1964-10-05,1964-10-09,84.36,85.60,84.20,85.22,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1964-10-16,1964-10-12,1964-10-18,1964-10-12,1964-10-16,85.22,85.58,83.65,84.83,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1964-10-23,1964-10-19,1964-10-25,1964-10-19,1964-10-23,84.83,85.64,84.47,85.14,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1964-10-30,1964-10-26,1964-11-01,1964-10-26,1964-10-30,85.14,85.70,84.36,84.86,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1964-11-06,1964-11-02,1964-11-08,1964-11-02,1964-11-06,84.86,85.90,84.51,85.23,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1964-11-13,1964-11-09,1964-11-15,1964-11-09,1964-11-13,85.23,85.72,84.49,85.21,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1964-11-20,1964-11-16,1964-11-22,1964-11-16,1964-11-20,85.21,86.80,84.88,86.28,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1964-11-27,1964-11-23,1964-11-29,1964-11-23,1964-11-27,86.28,86.59,84.55,85.16,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1964-12-04,1964-11-30,1964-12-06,1964-11-30,1964-12-04,,,,84.35,5,False,,False,Yahoo Finance ^GSPC,正式推出後
1964-12-11,1964-12-07,1964-12-13,1964-12-07,1964-12-11,84.35,85.03,82.98,83.66,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1964-12-18,1964-12-14,1964-12-20,1964-12-14,1964-12-18,83.66,84.65,82.65,84.29,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1964-12-24,1964-12-21,1964-12-27,1964-12-21,1964-12-24,84.29,84.91,83.74,84.15,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1964-12-31,1964-12-28,1965-01-03,1964-12-28,1964-12-31,84.15,85.18,83.38,84.75,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-01-08,1965-01-04,1965-01-10,1965-01-04,1965-01-08,84.75,85.84,83.77,85.37,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-01-15,1965-01-11,1965-01-17,1965-01-11,1965-01-15,85.37,86.52,84.90,86.21,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-01-22,1965-01-18,1965-01-24,1965-01-18,1965-01-22,86.21,87.15,85.99,86.74,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-01-29,1965-01-25,1965-01-31,1965-01-25,1965-01-29,86.74,88.19,86.39,87.56,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-02-05,1965-02-01,1965-02-07,1965-02-01,1965-02-05,87.56,88.06,86.90,87.29,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-02-12,1965-02-08,1965-02-14,1965-02-08,1965-02-12,87.00,87.70,85.40,86.17,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-02-19,1965-02-15,1965-02-21,1965-02-15,1965-02-19,86.17,86.86,85.25,86.21,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-02-26,1965-02-22,1965-02-28,1965-02-23,1965-02-26,86.21,87.84,86.03,87.43,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-03-05,1965-03-01,1965-03-07,1965-03-01,1965-03-05,87.43,87.93,86.00,86.80,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-03-12,1965-03-08,1965-03-14,1965-03-08,1965-03-12,86.80,87.65,86.17,87.21,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-03-19,1965-03-15,1965-03-21,1965-03-15,1965-03-19,87.21,87.92,86.43,86.84,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-03-26,1965-03-22,1965-03-28,1965-03-22,1965-03-26,86.84,87.55,85.96,86.20,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-04-02,1965-03-29,1965-04-04,1965-03-29,1965-04-02,86.20,86.89,85.65,86.53,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-04-09,1965-04-05,1965-04-11,1965-04-05,1965-04-09,86.53,87.87,86.08,87.56,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-04-15,1965-04-12,1965-04-18,1965-04-12,1965-04-15,87.56,88.65,87.31,88.15,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-04-23,1965-04-19,1965-04-25,1965-04-19,1965-04-23,88.15,89.41,87.70,88.88,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-04-30,1965-04-26,1965-05-02,1965-04-26,1965-04-30,88.88,89.64,88.30,89.11,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-05-07,1965-05-03,1965-05-09,1965-05-03,1965-05-07,89.11,90.57,88.62,89.85,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-05-14,1965-05-10,1965-05-16,1965-05-10,1965-05-14,89.85,90.68,89.05,90.10,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-05-21,1965-05-17,1965-05-23,1965-05-17,1965-05-21,90.10,90.44,88.40,88.75,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-05-28,1965-05-24,1965-05-30,1965-05-24,1965-05-28,88.75,89.22,87.24,88.42,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-06-04,1965-05-31,1965-06-06,1965-06-01,1965-06-04,88.42,88.80,86.25,87.11,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-06-11,1965-06-07,1965-06-13,1965-06-07,1965-06-11,87.11,87.45,84.10,85.12,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-06-18,1965-06-14,1965-06-20,1965-06-14,1965-06-18,85.12,86.22,83.01,85.34,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-06-25,1965-06-21,1965-06-27,1965-06-21,1965-06-25,85.34,85.70,82.60,83.06,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-07-02,1965-06-28,1965-07-04,1965-06-28,1965-07-02,83.06,85.40,80.73,85.16,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-07-09,1965-07-05,1965-07-11,1965-07-06,1965-07-09,85.16,86.11,84.28,85.71,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-07-16,1965-07-12,1965-07-18,1965-07-12,1965-07-16,85.71,86.47,85.12,85.69,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-07-23,1965-07-19,1965-07-25,1965-07-19,1965-07-23,85.69,86.04,83.53,84.07,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-07-30,1965-07-26,1965-08-01,1965-07-26,1965-07-30,84.07,85.64,83.30,85.25,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-08-06,1965-08-02,1965-08-08,1965-08-02,1965-08-06,85.25,86.40,84.80,86.07,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-08-13,1965-08-09,1965-08-15,1965-08-09,1965-08-13,86.07,87.14,85.45,86.77,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-08-20,1965-08-16,1965-08-22,1965-08-16,1965-08-20,86.77,87.57,86.21,86.69,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-08-27,1965-08-23,1965-08-29,1965-08-23,1965-08-27,86.69,87.74,86.22,87.20,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-09-03,1965-08-30,1965-09-05,1965-08-30,1965-09-03,87.20,88.41,86.69,88.06,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-09-10,1965-09-06,1965-09-12,1965-09-07,1965-09-10,88.06,89.85,87.76,89.12,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-09-17,1965-09-13,1965-09-19,1965-09-13,1965-09-17,,,,90.05,5,False,,False,Yahoo Finance ^GSPC,正式推出後
1965-09-24,1965-09-20,1965-09-26,1965-09-20,1965-09-24,90.05,90.78,89.13,90.02,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-10-01,1965-09-27,1965-10-03,1965-09-27,1965-10-01,,,,89.90,5,False,,False,Yahoo Finance ^GSPC,正式推出後
1965-10-08,1965-10-04,1965-10-10,1965-10-04,1965-10-08,89.90,91.31,89.47,90.85,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-10-15,1965-10-11,1965-10-17,1965-10-11,1965-10-15,90.85,92.09,90.71,91.38,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-10-22,1965-10-18,1965-10-24,1965-10-18,1965-10-22,91.38,92.74,91.06,91.98,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-10-29,1965-10-25,1965-10-31,1965-10-25,1965-10-29,91.98,93.19,91.34,92.42,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-11-05,1965-11-01,1965-11-07,1965-11-01,1965-11-05,92.42,93.07,91.62,92.37,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-11-12,1965-11-08,1965-11-14,1965-11-08,1965-11-12,92.37,93.07,91.31,92.55,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-11-19,1965-11-15,1965-11-21,1965-11-15,1965-11-19,92.55,93.30,91.72,92.24,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-11-26,1965-11-22,1965-11-28,1965-11-22,1965-11-26,92.24,92.65,91.14,92.03,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-12-03,1965-11-29,1965-12-05,1965-11-29,1965-12-03,92.03,92.60,90.53,91.27,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-12-10,1965-12-06,1965-12-12,1965-12-06,1965-12-10,91.20,92.28,89.20,91.80,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-12-17,1965-12-13,1965-12-19,1965-12-13,1965-12-17,91.80,92.95,91.27,92.08,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-12-23,1965-12-20,1965-12-26,1965-12-20,1965-12-23,92.08,93.07,91.09,92.19,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1965-12-31,1965-12-27,1966-01-02,1965-12-27,1965-12-31,92.19,93.05,90.63,92.43,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-01-07,1966-01-03,1966-01-09,1966-01-03,1966-01-07,92.43,93.65,91.63,93.14,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-01-14,1966-01-10,1966-01-16,1966-01-10,1966-01-14,93.14,94.14,92.68,93.50,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-01-21,1966-01-17,1966-01-23,1966-01-17,1966-01-21,93.50,94.64,92.60,93.47,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-01-28,1966-01-24,1966-01-30,1966-01-24,1966-01-28,93.47,94.56,92.84,93.31,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-02-04,1966-01-31,1966-02-06,1966-01-31,1966-02-04,93.31,93.77,91.32,93.26,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-02-11,1966-02-07,1966-02-13,1966-02-07,1966-02-11,93.26,94.72,92.58,93.81,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-02-18,1966-02-14,1966-02-20,1966-02-14,1966-02-18,93.81,94.40,91.80,92.41,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-02-25,1966-02-21,1966-02-27,1966-02-21,1966-02-25,92.41,92.83,90.43,91.14,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-03-04,1966-02-28,1966-03-06,1966-02-28,1966-03-04,91.14,91.95,88.26,89.24,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-03-11,1966-03-07,1966-03-13,1966-03-07,1966-03-11,89.24,90.14,87.17,88.85,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-03-18,1966-03-14,1966-03-20,1966-03-14,1966-03-18,88.85,89.23,86.69,88.53,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-03-25,1966-03-21,1966-03-27,1966-03-21,1966-03-25,88.53,90.28,88.40,89.54,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-04-01,1966-03-28,1966-04-03,1966-03-28,1966-04-01,89.54,90.41,88.31,89.94,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-04-07,1966-04-04,1966-04-10,1966-04-04,1966-04-07,89.94,92.42,89.92,91.76,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-04-15,1966-04-11,1966-04-17,1966-04-11,1966-04-15,91.76,92.81,90.73,91.99,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-04-22,1966-04-18,1966-04-24,1966-04-18,1966-04-22,91.99,93.02,90.89,92.27,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-04-29,1966-04-25,1966-05-01,1966-04-25,1966-04-29,92.27,92.86,90.24,91.06,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-05-06,1966-05-02,1966-05-08,1966-05-02,1966-05-06,91.06,91.75,86.24,87.84,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-05-13,1966-05-09,1966-05-15,1966-05-09,1966-05-13,87.84,88.38,84.77,85.47,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-05-20,1966-05-16,1966-05-22,1966-05-16,1966-05-20,85.47,86.33,83.18,85.43,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-05-27,1966-05-23,1966-05-29,1966-05-23,1966-05-27,85.43,87.88,85.29,87.33,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-06-03,1966-05-30,1966-06-05,1966-05-31,1966-06-03,87.33,87.65,85.28,86.06,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-06-10,1966-06-06,1966-06-12,1966-06-06,1966-06-10,86.06,86.97,84.25,86.44,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-06-17,1966-06-13,1966-06-19,1966-06-13,1966-06-17,86.44,87.74,85.88,86.51,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-06-24,1966-06-20,1966-06-26,1966-06-20,1966-06-24,86.51,87.73,85.68,86.58,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-07-01,1966-06-27,1966-07-03,1966-06-27,1966-07-01,86.58,87.31,83.75,85.61,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-07-08,1966-07-04,1966-07-10,1966-07-05,1966-07-08,85.61,88.04,85.09,87.61,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-07-15,1966-07-11,1966-07-17,1966-07-11,1966-07-15,87.61,88.19,85.83,87.08,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-07-22,1966-07-18,1966-07-24,1966-07-18,1966-07-22,87.08,87.59,84.77,85.41,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-07-29,1966-07-25,1966-07-31,1966-07-25,1966-07-29,85.41,85.57,83.05,83.60,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-08-05,1966-08-01,1966-08-07,1966-08-01,1966-08-05,83.50,84.70,81.77,84.00,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-08-12,1966-08-08,1966-08-14,1966-08-08,1966-08-12,84.00,84.36,82.34,83.17,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-08-19,1966-08-15,1966-08-21,1966-08-15,1966-08-19,83.17,83.69,79.24,79.62,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-08-26,1966-08-22,1966-08-28,1966-08-22,1966-08-26,79.62,79.88,76.10,76.41,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-09-02,1966-08-29,1966-09-04,1966-08-29,1966-09-02,76.24,78.50,73.91,77.42,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-09-09,1966-09-05,1966-09-11,1966-09-06,1966-09-09,77.42,78.16,75.03,76.29,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-09-16,1966-09-12,1966-09-18,1966-09-12,1966-09-16,76.47,80.81,76.47,79.99,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-09-23,1966-09-19,1966-09-25,1966-09-19,1966-09-23,79.99,80.50,76.81,77.67,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-09-30,1966-09-26,1966-10-02,1966-09-26,1966-09-30,77.67,79.10,75.45,76.56,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-10-07,1966-10-03,1966-10-09,1966-10-03,1966-10-07,76.56,76.98,72.77,73.20,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-10-14,1966-10-10,1966-10-16,1966-10-10,1966-10-14,73.20,78.45,72.28,76.60,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-10-21,1966-10-17,1966-10-23,1966-10-17,1966-10-21,76.60,79.34,76.48,78.19,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-10-28,1966-10-24,1966-10-30,1966-10-24,1966-10-28,78.19,80.91,77.56,80.24,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-11-04,1966-10-31,1966-11-06,1966-10-31,1966-11-04,80.24,81.68,79.34,80.81,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-11-11,1966-11-07,1966-11-13,1966-11-07,1966-11-11,80.81,82.43,80.16,81.94,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-11-18,1966-11-14,1966-11-20,1966-11-14,1966-11-18,81.94,83.01,80.79,81.26,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-11-25,1966-11-21,1966-11-27,1966-11-21,1966-11-25,81.09,81.37,78.89,80.85,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-12-02,1966-11-28,1966-12-04,1966-11-28,1966-12-02,80.85,81.38,79.49,80.13,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-12-09,1966-12-05,1966-12-11,1966-12-05,1966-12-09,80.13,82.72,79.60,82.14,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-12-16,1966-12-12,1966-12-18,1966-12-12,1966-12-16,82.14,83.88,80.94,81.58,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-12-23,1966-12-19,1966-12-25,1966-12-19,1966-12-23,81.58,82.34,80.31,81.47,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1966-12-30,1966-12-26,1967-01-01,1966-12-27,1966-12-30,81.47,81.84,79.66,80.33,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-01-06,1967-01-02,1967-01-08,1967-01-03,1967-01-06,80.33,82.79,79.43,82.18,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-01-13,1967-01-09,1967-01-15,1967-01-09,1967-01-13,82.18,84.90,81.37,84.53,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-01-20,1967-01-16,1967-01-22,1967-01-16,1967-01-20,84.53,86.61,83.73,86.07,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-01-27,1967-01-23,1967-01-29,1967-01-23,1967-01-27,86.07,88.17,84.87,86.16,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-02-03,1967-01-30,1967-02-05,1967-01-30,1967-02-03,86.16,87.97,85.68,87.36,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-02-10,1967-02-06,1967-02-12,1967-02-06,1967-02-10,87.36,88.57,86.48,87.63,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-02-17,1967-02-13,1967-02-19,1967-02-13,1967-02-17,87.63,89.00,86.95,87.89,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-02-24,1967-02-20,1967-02-26,1967-02-20,1967-02-24,87.89,88.16,86.64,87.41,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-03-03,1967-02-27,1967-03-05,1967-02-27,1967-03-03,87.41,89.00,85.61,88.29,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-03-10,1967-03-06,1967-03-12,1967-03-06,1967-03-10,88.29,90.37,87.34,88.89,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-03-17,1967-03-13,1967-03-19,1967-03-13,1967-03-17,88.89,90.84,87.58,90.25,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-03-23,1967-03-20,1967-03-26,1967-03-20,1967-03-23,90.25,91.51,89.17,90.94,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-03-31,1967-03-27,1967-04-02,1967-03-27,1967-03-31,90.94,91.72,89.75,90.20,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-04-07,1967-04-03,1967-04-09,1967-04-03,1967-04-07,90.20,90.74,88.45,89.36,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-04-14,1967-04-10,1967-04-16,1967-04-10,1967-04-14,89.32,91.08,87.86,90.43,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-04-21,1967-04-17,1967-04-23,1967-04-17,1967-04-21,90.43,92.90,90.18,92.30,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-04-28,1967-04-24,1967-04-30,1967-04-24,1967-04-28,92.30,94.77,91.78,94.01,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-05-05,1967-05-01,1967-05-07,1967-05-01,1967-05-05,94.01,95.14,92.94,94.44,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-05-12,1967-05-08,1967-05-14,1967-05-08,1967-05-12,94.44,95.25,92.51,93.48,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-05-19,1967-05-15,1967-05-21,1967-05-15,1967-05-19,93.48,93.85,91.40,92.07,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-05-26,1967-05-22,1967-05-28,1967-05-22,1967-05-26,92.07,92.40,89.68,90.98,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-06-02,1967-05-29,1967-06-04,1967-05-29,1967-06-02,90.98,91.22,88.71,89.79,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-06-09,1967-06-05,1967-06-11,1967-06-05,1967-06-09,89.56,92.26,87.19,91.56,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-06-16,1967-06-12,1967-06-18,1967-06-12,1967-06-16,91.56,93.28,91.12,92.54,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-06-23,1967-06-19,1967-06-25,1967-06-19,1967-06-23,,,,92.00,5,False,,False,Yahoo Finance ^GSPC,正式推出後
1967-06-30,1967-06-26,1967-07-02,1967-06-26,1967-06-30,,,,90.64,5,False,,False,Yahoo Finance ^GSPC,正式推出後
1967-07-07,1967-07-03,1967-07-09,1967-07-03,1967-07-07,90.64,92.28,90.12,91.69,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-07-14,1967-07-10,1967-07-16,1967-07-10,1967-07-14,91.69,93.35,91.11,92.74,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-07-21,1967-07-17,1967-07-23,1967-07-17,1967-07-21,92.74,94.92,92.10,94.04,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-07-28,1967-07-24,1967-07-30,1967-07-24,1967-07-28,94.04,95.23,92.91,94.49,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-08-04,1967-07-31,1967-08-06,1967-07-31,1967-08-04,94.49,96.64,94.01,95.83,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-08-11,1967-08-07,1967-08-13,1967-08-07,1967-08-11,95.83,96.67,94.62,95.15,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-08-18,1967-08-14,1967-08-20,1967-08-14,1967-08-18,95.15,95.54,93.93,94.78,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-08-25,1967-08-21,1967-08-27,1967-08-21,1967-08-25,94.78,95.22,92.04,92.70,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-09-01,1967-08-28,1967-09-03,1967-08-28,1967-09-01,92.70,94.21,92.01,93.68,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-09-08,1967-09-04,1967-09-10,1967-09-05,1967-09-08,93.68,95.06,93.36,94.36,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-09-15,1967-09-11,1967-09-17,1967-09-11,1967-09-15,94.36,97.40,93.88,96.27,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-09-22,1967-09-18,1967-09-24,1967-09-18,1967-09-22,96.27,97.61,95.39,97.00,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-09-29,1967-09-25,1967-10-01,1967-09-25,1967-09-29,97.00,98.31,96.00,96.71,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-10-06,1967-10-02,1967-10-08,1967-10-02,1967-10-06,96.71,97.83,95.75,97.26,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-10-13,1967-10-09,1967-10-15,1967-10-09,1967-10-13,97.26,98.25,95.16,96.00,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-10-20,1967-10-16,1967-10-22,1967-10-16,1967-10-20,96.00,96.55,94.19,95.38,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-10-27,1967-10-23,1967-10-29,1967-10-23,1967-10-27,95.38,95.98,93.47,94.96,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-11-03,1967-10-30,1967-11-05,1967-10-30,1967-11-03,94.96,95.67,91.33,91.78,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-11-10,1967-11-06,1967-11-12,1967-11-06,1967-11-10,91.78,93.07,90.39,92.21,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-11-17,1967-11-13,1967-11-19,1967-11-13,1967-11-17,92.21,93.62,90.44,92.82,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-11-24,1967-11-20,1967-11-26,1967-11-20,1967-11-24,92.38,94.46,90.09,93.90,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1967-12-01,1967-11-27,1967-12-03,1967-11-27,1967-12-01,93.90,95.51,93.32,94.50,5,False,,True,Yahoo Finance ^GSPC,正式推出後
